metric_id,metric_name,metric_short_name,owner_saphr_id,dev_saphr_id,metric_calc_lvl,is_active,measure_unit,is_rank,rank_sort,is_infopanel,is_navigator,is_sbolpro,cmnt,load_marker,modified_dt,inserted_dttm,author_login
9901285,Взято шт,Взято шт,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001160,Темп роста Y2Y СР ЗП ФЛ рынок,Темп роста Y2Y СР ЗП ФЛ рынок,,,,True,,False,,,,,Для отчета Волга,,2025-02-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001588,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001556,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001318,CHANGE Проекты КМ в работе,Количество change проектов по сегментам КиБ находящихся в работе,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001299,"Количество задач, принятых в работу с истёкшим сроком","Количество задач, принятых в работу с истёкшим сроком",,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001203,Количество физических лиц стабильно получающие заработную плату,Количество физических лиц стабильно получающие заработную плату,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-11,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
90012091,Потери новых ФЛ по МЗП,Потери новых ФЛ по МЗП,1530917.0,,,True,,True,asc,,,,Для АС Навигатор,,2025-05-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001036,"Возврат оттоков ФЛ, изменение к прошлому месяцу","Возврат оттоков ФЛ, изменение к прошлому месяцу",1530917.0,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-07-25,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001244,Кол-во новых ФЛ на 1 сделку КМ ОПК,Кол-во новых ФЛ на 1 сделку КМ ОПК,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141098,Доля рынка ФОТ без янв и дек ИП (Интегральная без янв и дек),Доля рынка ФОТ без янв и дек ИП (Интегральная без янв и дек),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141072,Доля рынка ФОТ ИП (Интегральная ФОТ),Доля рынка ФОТ ИП (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001009,Количество продаж партнерского канала,Количество продаж партнерского канала,1893203.0,1636839.0,,True,,False,,,,,Для дашборда партнерского канала в АС Инфопанель,,2022-08-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001535,Доля сотрудников с устраненными отклонениями от AI-агента,Доля сотрудников с устраненными отклонениями от AI-агента,1532200.0,2007815.0,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2025-05-02,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141068,Доля рынка ФОТ ЮЛ (Интегральная ФОТ),Доля рынка ФОТ ЮЛ (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001558,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10030071,Привлечение НФЛ технология b2b через МЗП/СЗП,Привлечение НФЛ технология b2b через МЗП/СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-03-14,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001270,Количество непроизводительных СЗП,Количество непроизводительных СЗП,1530917.0,,,True,,True,asc,,,,Для АС Навигатор,,2025-05-14,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1020007,Портфель ФЛ до ИНН (держатели ЗП карт),Портфель ФЛ до ИНН (держатели ЗП карт),1642359.0,2007815.0,"tb, gosb, emp",True,ФЛ,False,,False,False,True,Для Новой мотивации МРМ Эффективность,,2026-04-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001133,Количество уникальных получателей до ИНН (все перечисления) не силовые,Количество уникальных получателей до ИНН (все перечисления) не силовые,1791596.0,2033718.0,,True,,False,,,,,Для отчета Уникальные получатели в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001252,Оседаемость новых ФЛ СЗП,Оседаемость новых ФЛ СЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001172,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2b через сделки КМ ОПК,Кол-во новых ФЛ пришедших на обслуживание через технологию привлечения b2b через сделки КМ ОПК,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001016,Портфель без НП (ЕПП),Портфель без НП (ЕПП),1782048.0,1851030.0,,True,,False,,,,,Для отчёта дерево ФОТ в АС Инфопанель,,2022-08-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001590,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
170003661,Объем ФОТ для расчета доли рынка,Объем ФОТ для расчета доли рынка,1790758.0,1851030.0,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141083,Прирост доли рынка ФЛ ЮЛ год к году (Интегральная ФЛ),Прирост доли рынка ФЛ ЮЛ год к году (Интегральная ФЛ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001095,Риск оттока ЮЛ,Риск оттока,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Управление оттоками,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001247,Оседаемость новых ФЛ КМ РГС,Оседаемость новых ФЛ КМ РГС,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001536,AI-агент,AI-агент,1532200.0,2007815.0,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2025-05-02,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001100,Ежедневный отток ФЛ,Ежедневный,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Управление оттоками,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001179,Количество организаций в задачах по потенциальному силовому оттоку клиентов на горизонте 3 мес,Количество организаций в задачах по потенциальному силовому оттоку клиентов на горизонте 3 мес,1530917.0,,,True,,True,asc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001101,Фактический отток в ЮЛ,Фактический отток,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Управление оттоками,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001007,Количество производительных МЗП,Количество производительных МЗП,1530917.0,1530917.0,,True,,True,desc,,True,,Для отчета по оперфакту НП в АС Инфопанель,,2022-08-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001098,Предиктивный отток ФЛ,Предиктивный,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Управление оттоками,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001544,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1000652,Доля рынка ФОТ,Доля рынка ФОТ,1790758.0,1851030.0,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001307,Рост утилизации потенциала,Рост утилизации потенциала,1530917.0,,,True,,False,,,False,,Для АС Навигатор,,2026-01-21,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001164,Количество новых ФЛ получателей заработной платы ушедших с обслуживание на СБ,Количество новых ФЛ получателей заработной платы ушедших с обслуживание на СБ,1530917.0,,,True,,True,asc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001056,Прирост портфеля ФЛ к месяцу предыдущего года,Прирост портфеля ФЛ к месяцу предыдущего года,,1636839.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-11-21,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001319,CHANGE Проекты КМ исполнены,Количество change проектов по сегментам КиБ выполненых на 100%,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001563,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001190,Количество зачислений ЗП по полученным согласиям по продукту перевод на ЗП ролью СЗП,Количество зачислений ЗП по полученным согласиям по продукту перевод на ЗП ролью СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001010,Доход партнерского канала,Доход партнерского канала,1893203.0,1636839.0,,True,,False,,,,,Для дашборда партнерского канала в АС Инфопанель,,2022-08-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1,Коэффициент результативности сотрудника,Крез,1530917.0,,,True,,False,,,,,Для отчета по оперфакту НП в АС Инфопанель,,2023-11-28,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001067,Среднее количество сотрудников на один выезд,Среднее количество сотрудников на один выезд,42646.0,,,True,,False,,,,,Для отчета ЖУЦ в АС Инфопанель,,2024-01-19,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001557,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001521,Доля пустых согласий по задачам ММБ,Доля пустых согласий по задачам ММБ,1532200.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002008,Задач в работе,Задач в работе,1150387.0,1636839.0,,True,,True,desc,,,,Для виджета по Воронке продаж,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141070,Объем рынка Росстат для расчета доли рынка ФОТ ЮЛ(знаменатель) (Интегральная ФОТ),Объем рынка Росстат для расчета доли рынка ФОТ ЮЛ(знаменатель) (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001223,Доля централизованных задач отработанных КМ КБ,Доля централизованных задач отработанных КМ КБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001182,Количество организаций в задачах выставленных на МЗП с зафиксированным силовым оттоком,Количество организаций в задачах выставленных на МЗП с зафиксированным силовым оттоком,1530917.0,,,True,,True,asc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001210,Кол-во новых ФЛ на 1 МЗП,Кол-во новых ФЛ на 1 МЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001185,"Количество ФЛ в организациях с повторной задачей силового оттока, те отток продолжается после отработки задачи","Количество ФЛ в организациях с повторной задачей силового оттока, те отток продолжается после отработки задачи",1530917.0,,,True,,True,asc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001257,Доля текучки в новом привлечении МЗП,Доля текучки в новом привлечении МЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001062,Фот не в доле Самозанятые,Фот вне доли СМЗ,1791596.0,,,True,,False,,,,,Детализация общего ФОТ в доле/не в доле,,2024-01-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001211,Кол-во новых ФЛ на 1 СЗП,Кол-во новых ФЛ на 1 СЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002001,Доля отработанных задач,Доля отработанных задач,1150387.0,1636839.0,,True,,True,desc,,True,,Для виджета по Воронке продаж,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001279,Задачи шт,Задачи шт,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2025-08-10,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001064,Фот не в доле Стипендия,Фот вне доли Студенты,1791596.0,,,True,,False,,,,,Детализация общего ФОТ в доле/не в доле,,2024-01-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001141,Темпы роста объема ФОТ не силовой,Темпы роста объема ФОТ не силовой,1791596.0,2033718.0,,True,,False,,,,,Для отчета Темпы роста в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001525,Качество эмиссии и выдачи карт,Качество эмиссии и выдачи карт,1532200.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001187,Количество консультаций по продукту перевод на ЗП ролью СЗП,Количество консультаций по продукту перевод на ЗП ролью СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001200,Количество согласий по которые не подверждены зачислениями ВСП,Количество согласий по которые не подверждены зачислениями ВСП,1530917.0,,,True,,True,asc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001137,Общий ФОТ не силовой,Общий ФОТ не силовой,1791596.0,2033718.0,,True,,False,,,,,Для отчета Общий ФОТ в АС Инфопанель,,2024-09-12,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002009,Доля взятых в работу задач,Доля взятых в работу задач,1150387.0,1636839.0,,True,,True,desc,,,,Для виджета по Воронке продаж,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001271,Доля текучки в новом привлечении СЗП,Доля текучки в новом привлечении СЗП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-06-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001153,Доля отработанных ЦЗ МЗП/СЗП,Доля отработанных,2119307.0,1636839.0,,True,,True,desc,,,,Для отчета Волга,,2024-12-26,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001261,Доля текучки в новом привлечении КМ ОПК,Доля текучки в новом привлечении КМ ОПК,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001243,Кол-во новых ФЛ на 1 сделку КМ CIB,Кол-во новых ФЛ на 1 сделку КМ CIB,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141080,Доля рынка ФЛ ЮЛ (Интегральная ФЛ),Доля рынка ФЛ ЮЛ (Интегральная ФЛ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141097,Прирост доли рынка ФОТ без янв и дек ЮЛ год к году (Интегральная без янв и дек),Прирост доли рынка ФОТ без янв и дек ЮЛ год к году (Интегральная без янв и дек),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001574,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001522,Доля выездных выдач по установленным критериям,Доля выездных выдач по установленным критериям,1532200.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001524,Выполнение норматива по доле НФЛ в эмиссии на ЦОПП,Выполнение норматива по доле НФЛ в эмиссии на ЦОПП,1532200.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001049,Кол-во НП по холдингам,Кол-во НП по холдингам,,1636839.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-09-01,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001005,Уникальные получатели в актуальной методологии,Уникальные получатели в актуальной методологии,1782048.0,1782048.0,,True,,False,,,,,Для отчета Портфель по сегментам,,2022-07-27,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001029,"Продолжающийся отток ЮЛ, факт","Продолжающийся отток ЮЛ, факт",1530917.0,1798458.0,,True,,False,,,,,Для виджетов в АС Инфопанель,,2023-07-25,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001516,Персонал,Персонал,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001191,Доля зачислений относительно согласий по продукту перевод на ЗП оформленных ролью СЗП,Доля зачислений относительно согласий по продукту перевод на ЗП оформленных ролью СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001325,CHANGE Проекты ВСП исполнены,Количество change проектов по каналу ВСП выполненых на 100%,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001123,ФЛ с активными кредитными картами,ФЛ с активными кредитными картами,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001162,Количество новых ФЛ получателей заработной платы появившихся в банке с участием продающих ролей,Количество новых ФЛ получателей заработной платы появившихся в банке с участием продающих ролей,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001338,Количество новых получателей по ролям МКК ММБ,Количество новых получателей по ролям МКК ММБ,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-03-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001229,Количество самостоятельных задач МЗП/СЗП со сделкой,Количество самостоятельных задач МЗП/СЗП со сделкой,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001208,Количество систематически неэффективных МЗП/СЗП,Количество систематически неэффективных МЗП/СЗП,1530917.0,,,True,,True,asc,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
12002108,Боевая численность МЗП,Боевая численность МЗП,,,,True,,False,,,,,,,2022-05-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001110,Портфель Сотрудники до ИНН,Портфель Сотрудники до ИНН,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1030000,Доля рынка ФОТ,Доля рынка ФОТ,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2026-03-17,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002013,Факт выдано карт,Факт выдано карт,1150387.0,1636839.0,,True,,False,,,,,Для виджета по прогнозу по сделкам,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
10006362,Количество новых получателей денежных средств в рамках зарплатных договоров (без учета в мотивацию),Количество новых получателей(без учета в мотивацию),153220.0,2007815.0,"sb, tb, gosb",True,ФЛ,True,desc,,,,Расчет НП до применения мотивационных крышек,,2026-04-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001304,Количество успешно закрытых задач,Количество успешно закрытых задач,,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001298,Доля закрытых задач,Доля закрытых задач,,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001300,"Доля задач, принятых в работу с истёкшим сроком","Доля задач, принятых в работу с истёкшим сроком",,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001221,Количество централизованно выставленных задач на КМ КБ,Количество централизованно выставленных задач на КМ КБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001273,Доля от показа презентаций,Доля от показа презентаций,1530917.0,,,True,,False,,,,,Для агрегата метрик отчета ФОТ через ВСП в АС Инфопанель,,2025-06-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001260,Доля текучки в новом привлечении КМ ММБ,Доля текучки в новом привлечении КМ ММБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001550,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001512,"Доля СЗП, выполняющих норматив по среднему кол-ву  консультаций B2C (идентификация Клиента и презентация продукта Заявление на перевод ЗП на счет в Сбере и Как зарплатный)",Норматив по консультациям Перевод з/п на Сбер (доля СЗП),1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001156,Темп роста Y2Y СР ЗП новые ФЛ,Темп роста Y2Y СР ЗП новые ФЛ,,,,True,,False,,,,,Для отчета Волга,,2025-02-03,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
1020255,Обьем ФОТ  КПЭ КИБ,Обьем ФОТ  КПЭ КИБ,1791596.0,1636839.0,,True,,True,desc,True,True,,Для отчета ФОТ в АС Инфопанель,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001063,Фот не в доле ГПХ,Фот вне доли ГПХ,1791596.0,,,True,,False,,,,,Детализация общего ФОТ в доле/не в доле,,2024-01-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001092,Всего не закреплено ИНН за сотрудником с ролью B2C,За сотрудниками с ролью B2C,1642359.0,1636839.0,,True,,False,,,,,Витрина Эффективности для команды МРМ. Виджет Всего не закреплено ИНН,,2024-01-31,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001303,Средняя доля успешного закрытия задач,Средняя доля успешного закрытия задач,,384103.0,,False,,False,,,False,,Для AI-агента по фактическим оттокам,,2025-10-09,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001226,Количество новых ФЛ в сделках по централизованным задачам КМ КБ,Количество новых ФЛ в сделках по централизованным задачам КМ КБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001274,Количество действующих зачислений,Количество действующих зачислений,1530917.0,,,True,,False,,,,,Для агрегата метрик отчета ФОТ через ВСП в АС Инфопанель,,2025-06-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001143,Количество производительных МЗП,Количество производительных МЗП,1530917.0,2033718.0,,True,,True,desc,,True,,Для отчета Оперфакт в АС Инфопанель,,2024-09-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001340,Количество новых ФЛ по продажам b2c,Количество новых ФЛ по продажам b2c,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-03-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001060,Фот вне доли весь,Фот вне доли весь,1791596.0,,,True,,False,,,,,Детализация общего ФОТ в доле/не в доле,,2024-01-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
